LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HEATING PHASE ===
Rate = 1 K/ps
Duration = 2006 ps = 20060000 steps
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.003 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HEATING ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
   9419000   311.18833     -40694.963      388.66159     -40306.301      79.844207      130970.54    
   9420000   311.18833     -40694.969      388.66159     -40306.308      79.818242      130970.54    
   9421000   311.18833     -40694.969      388.66159     -40306.307      79.730672      130970.54    
   9422000   311.18833     -40694.956      388.66159     -40306.295      80.007844      130970.54    
   9423000   311.18833     -40694.967      388.66159     -40306.305      79.791357      130970.54    
   9424000   311.18833     -40694.968      388.66159     -40306.306      79.814615      130970.54    
   9425000   311.18833     -40694.964      388.66159     -40306.302      79.871399      130970.54    
   9426000   311.18833     -40694.961      388.66159     -40306.3        79.842265      130970.54    
   9427000   311.18833     -40694.969      388.66159     -40306.308      79.80713       130970.54    
   9428000   311.18833     -40694.967      388.66159     -40306.306      79.820038      130970.54    
   9429000   311.18833     -40694.967      388.66159     -40306.305      79.87484       130970.54    
   9430000   311.18833     -40694.97       388.66159     -40306.308      79.790836      130970.54    
   9431000   311.18833     -40694.968      388.66159     -40306.307      79.833512      130970.54    
   9432000   311.18833     -40694.964      388.66159     -40306.302      79.786262      130970.54    
   9433000   311.18833     -40694.961      388.66159     -40306.3        79.915337      130970.54    
   9434000   311.18833     -40694.966      388.66159     -40306.305      79.815691      130970.54    
   9435000   311.18833     -40694.966      388.66159     -40306.305      79.853771      130970.54    
   9436000   311.18833     -40694.967      388.66159     -40306.305      79.809347      130970.54    
   9437000   311.18833     -40694.968      388.66159     -40306.306      79.822664      130970.54    
   9438000   311.18833     -40694.963      388.66159     -40306.302      79.851279      130970.54    
   9439000   311.18833     -40694.963      388.66159     -40306.301      79.860599      130970.54    
   9440000   311.18833     -40694.969      388.66159     -40306.308      79.811743      130970.54    
   9441000   311.18833     -40694.967      388.66159     -40306.305      79.841983      130970.54    
   9442000   311.18833     -40694.965      388.66159     -40306.304      79.805174      130970.54    
   9443000   311.18833     -40694.967      388.66159     -40306.305      79.837917      130970.54    
   9444000   311.18833     -40694.965      388.66159     -40306.304      79.818872      130970.54    
   9445000   311.18833     -40694.968      388.66159     -40306.307      79.825071      130970.54    
   9446000   311.18833     -40694.967      388.66159     -40306.305      79.75025       130970.54    
   9447000   311.18833     -40694.969      388.66159     -40306.307      79.773246      130970.54    
   9448000   311.18833     -40694.963      388.66159     -40306.301      79.878119      130970.54    
   9449000   311.18833     -40694.967      388.66159     -40306.306      79.844571      130970.54    
   9450000   311.18833     -40694.965      388.66159     -40306.303      79.875658      130970.54    
   9451000   311.18833     -40694.963      388.66159     -40306.301      79.864359      130970.54    
   9452000   311.18833     -40694.962      388.66159     -40306.3        79.898964      130970.54    
   9453000   311.18833     -40694.969      388.66159     -40306.307      79.85952       130970.54    
   9454000   311.18833     -40694.967      388.66159     -40306.305      79.819542      130970.54    
   9455000   311.18833     -40694.967      388.66159     -40306.305      79.789593      130970.54    
   9456000   311.18833     -40694.963      388.66159     -40306.301      79.824401      130970.54    
   9457000   311.18833     -40694.966      388.66159     -40306.304      79.846071      130970.54    
   9458000   311.18833     -40694.964      388.66159     -40306.302      79.931307      130970.54    
   9459000   311.18833     -40694.967      388.66159     -40306.306      79.888316      130970.54    
   9460000   311.18833     -40694.964      388.66159     -40306.303      79.889037      130970.54    
   9461000   311.18833     -40694.969      388.66159     -40306.307      79.811577      130970.54    
   9462000   311.18833     -40694.963      388.66159     -40306.301      79.800628      130970.54    
   9463000   311.18833     -40694.967      388.66159     -40306.306      79.784597      130970.54    
   9464000   311.18833     -40694.966      388.66159     -40306.304      79.905936      130970.54    
   9465000   311.18833     -40694.964      388.66159     -40306.303      79.860014      130970.54    
   9466000   311.18833     -40694.964      388.66159     -40306.302      79.818206      130970.54    
   9467000   311.18833     -40694.969      388.66159     -40306.307      79.800006      130970.54    
   9468000   311.18833     -40694.963      388.66159     -40306.302      79.930258      130970.54    
   9469000   311.18833     -40694.962      388.66159     -40306.3        79.872393      130970.54    
   9470000   311.18833     -40694.963      388.66159     -40306.302      79.95249       130970.54    
   9471000   311.18833     -40694.97       388.66159     -40306.308      79.827353      130970.54    
   9472000   311.18833     -40694.968      388.66159     -40306.306      79.805995      130970.54    
   9473000   311.18833     -40694.967      388.66159     -40306.306      79.833745      130970.54    
   9474000   311.18833     -40694.966      388.66159     -40306.305      79.74215       130970.54    
   9475000   311.18833     -40694.968      388.66159     -40306.306      79.822092      130970.54    
   9476000   311.18833     -40694.966      388.66159     -40306.304      79.767516      130970.54    
   9477000   311.18833     -40694.966      388.66159     -40306.304      79.808567      130970.54    
   9478000   311.18833     -40694.966      388.66159     -40306.305      79.818566      130970.54    
   9479000   311.18833     -40694.966      388.66159     -40306.304      79.866825      130970.54    
   9480000   311.18833     -40694.966      388.66159     -40306.305      79.813031      130970.54    
   9481000   311.18833     -40694.968      388.66159     -40306.306      79.850119      130970.54    
   9482000   311.18833     -40694.967      388.66159     -40306.305      79.812009      130970.54    
   9483000   311.18833     -40694.969      388.66159     -40306.307      79.803657      130970.54    
   9484000   311.18833     -40694.967      388.66159     -40306.306      79.826446      130970.54    
   9485000   311.18833     -40694.967      388.66159     -40306.306      79.850052      130970.54    
   9486000   311.18833     -40694.968      388.66159     -40306.306      79.76724       130970.54    
   9487000   311.18833     -40694.965      388.66159     -40306.303      79.840191      130970.54    
   9488000   311.18833     -40694.965      388.66159     -40306.303      79.863761      130970.54    
   9489000   311.18833     -40694.965      388.66159     -40306.303      79.820315      130970.54    
   9490000   311.18833     -40694.967      388.66159     -40306.306      79.828821      130970.54    
   9491000   311.18833     -40694.965      388.66159     -40306.303      79.828602      130970.54    
   9492000   311.18833     -40694.967      388.66159     -40306.305      79.898217      130970.54    
   9493000   311.18833     -40694.965      388.66159     -40306.304      79.886522      130970.54    
   9494000   311.18833     -40694.969      388.66159     -40306.307      79.78901       130970.54    
   9495000   311.18833     -40694.966      388.66159     -40306.304      79.887657      130970.54    
   9496000   311.18833     -40694.956      388.66159     -40306.295      79.958852      130970.54    
   9497000   311.18833     -40694.964      388.66159     -40306.303      79.92283       130970.54    
   9498000   311.18833     -40694.966      388.66159     -40306.305      79.805309      130970.54    
   9499000   311.18833     -40694.964      388.66159     -40306.302      79.859156      130970.54    
   9500000   311.18833     -40694.966      388.66159     -40306.305      79.833524      130970.54    
   9501000   311.18833     -40694.965      388.66159     -40306.304      79.880866      130970.54    
   9502000   311.18833     -40694.968      388.66159     -40306.306      79.77743       130970.54    
   9503000   311.18833     -40694.966      388.66159     -40306.305      79.79652       130970.54    
   9504000   311.18833     -40694.967      388.66159     -40306.306      79.760086      130970.54    
   9505000   311.18833     -40694.969      388.66159     -40306.308      79.839404      130970.54    
   9506000   311.18833     -40694.969      388.66159     -40306.307      79.776665      130970.54    
   9507000   311.18833     -40694.968      388.66159     -40306.306      79.831117      130970.54    
   9508000   311.18833     -40694.966      388.66159     -40306.304      79.809615      130970.54    
   9509000   311.18833     -40694.969      388.66159     -40306.307      79.793549      130970.54    
   9510000   311.18833     -40694.967      388.66159     -40306.306      79.816832      130970.54    
   9511000   311.18833     -40694.961      388.66159     -40306.3        79.980486      130970.54    
   9512000   311.18833     -40694.967      388.66159     -40306.305      79.847472      130970.54    
   9513000   311.18833     -40694.968      388.66159     -40306.307      79.76486       130970.54    
   9514000   311.18833     -40694.968      388.66159     -40306.306      79.840072      130970.54    
   9515000   311.18833     -40694.967      388.66159     -40306.306      79.836786      130970.54    
   9516000   311.18833     -40694.961      388.66159     -40306.3        79.837178      130970.54    
   9517000   311.18833     -40694.967      388.66159     -40306.305      79.862922      130970.54    
   9518000   311.18833     -40694.965      388.66159     -40306.304      79.817208      130970.54    
